id,gender,subCategory,articleType,baseColour,season,year,usage,link,company,location,fabric,fit,location_encoded,gender_encoded
44663,Women,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/ef12b680745d3df878a0c0f3e6e7fb4d_images.jpg,Wills,Bhopal,polyester,cropped,2,4
14113,Men,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dd90aea7cb23c6e12487b0399fb2b293_images.jpg,Flying,Bangalore,cashmere,athletic,1,2
20326,Women,Topwear,Tops,Yellow,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/48fb01dfc2b2dd8373934557f40eae51_images.jpg,Mother,Ahmedabad,chiffon,peplum,0,4
17796,Men,Topwear,Tshirts,Green,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/08783797393ef0db2b65f9e3140a422c_images.jpg,Chhota,Goa,viscose,slim,5,2
7213,Men,Topwear,Tshirts,Green,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1dce9ead306ea0fc6c08ca2de1673e58_images.jpg,Scullers,Goa,viscose,slim,5,2
16644,Men,Topwear,Tshirts,Orange,Summer,2016.0,Casual,http://assets.myntassets.com/v1/images/style/properties/f65327762eb43af20afac65472faf654_images.jpg,Facit,Lucknow,spandex,oversized,11,2
22471,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0b97ca54270523de21c7125462fe6297_images.jpg,Timberland,Bhopal,viscose,regular,2,2
49940,Men,Topwear,Tshirts,Navy Blue,Summer,2016.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1582b317f772efdc2c902c2318413543_images.jpg,Hanes,Kochi,modal,regular,9,2
28977,Women,Apparel Set,Kurta Sets,Green,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/a0c4aa6787d70313fc9e18a7b1a9ca72_images.jpg,Biba,Srinagar,cotton,modern,14,4
27103,Women,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/9f05434c0a897625d96566b236a59d94_images.jpg,Aneri,Srinagar,khadi,loose,14,4
13336,Women,Topwear,Tops,Pink,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7b33225f7ee78dfce077de1ef6462ec6_images.jpg,Gini,Bhopal,polyester,wrap,2,4
46908,Men,Bottomwear,Jeans,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1832e06097880a550ebe9aa19aa16aa0_images.jpg,Peter,Mumbai,canvas,skinny,12,2
31066,Women,Topwear,Dupatta,Brown,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/b7b8b96da7805f1c430fb1ae2270d231_images.jpg,Fabindia,Goa,cotton,designer,5,4
42594,Boys,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Trousers_af9e84da3ae7ff20637236faeb21ca9c_images.jpg,United,Shimla,denim,bootcut,13,0
1580,Women,Bottomwear,Swimwear,Black,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/62289070b5b040f0c12e6945a9c351a9_images.jpg,Nabaiji,Hyderabad,neoprene,sporty,7,4
41775,Women,Topwear,Tops,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/133eccde315d5e077ec5d64b260e1b61_images.jpg,Remanika,Goa,polyester,wrap,5,4
5120,Women,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4a8e6a82e6b796ce5ea03b50f6114f5e_images.jpg,Wrangler,Srinagar,cotton,athletic,14,4
58658,Women,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Green-Kurta_4029861d1ebde78831fad45de3b00a34_images.jpg,ALayna,Guwahati,khadi,loose,6,4
7677,Men,Topwear,Tshirts,Red,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/bd478ac3e4f545fca9a8a100879b8332_images.jpg,Puma,Mumbai,modal,regular,12,2
16220,Men,Topwear,Jackets,Black,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/91d1d1b7b574a84a06582a73d736dd3a_images.jpg,Puma,Srinagar,leather,bomber,14,2
34170,Boys,Topwear,Tshirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dca046d0d70466caec073453b8d90e34_images.jpg,Gini,Kochi,modal,regular,9,0
2305,Women,Topwear,Tshirts,Blue,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/903657dc12f6a433a0dbb395c0ed21cd_images.jpg,Nike,Srinagar,cotton,athletic,14,4
27567,Men,Topwear,Shirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4442baacecd1c657e482ef72bfe9a7ea_images.jpg,Scullers,Kolkata,viscose,regular,10,2
13752,Men,Topwear,Shirts,Blue,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/3de727a032ec3b90514ad1bbf45c8eb7_images.jpg,Belmonte,Chennai,cotton,regular,3,2
22227,Women,Topwear,Tshirts,Pink,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5726e899d328fd64379767ae51db4cda_images.jpg,Little,Goa,polyester,boxy,5,4
7445,Men,Topwear,Tshirts,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/85c8b6d16addc973b4b04fed60a2808f_images.jpg,Proline,Hyderabad,nylon,slim,7,2
6597,Women,Topwear,Tops,Green,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/25e702cd2b42775bbcac289f4a7f76f2_images.jpg,Spykar,Srinagar,lace,wrap,14,4
34342,Men,Topwear,Tshirts,Purple,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/24bdb39f6f86569913b67b48526f607c_images.jpg,Myntra,Lucknow,spandex,oversized,11,2
2137,Men,Topwear,Shirts,Green,Spring,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/570558583faf0120c90e42dee4874e75_images.jpg,Basics,Chennai,spandex,regular,3,2
33167,Women,Topwear,Tops,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0728daaa17a24c4e5aee5a0df736554d_images.jpg,Sepia,Kolkata,chiffon,peplum,10,4
40495,Women,Bottomwear,Leggings,Olive,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5fe650805c71e6e805823ba651c9d5f8_images.jpg,Femella,Hyderabad,fabric_unknown,regular,7,4
57422,Women,Topwear,Tshirts,Red,Summer,2015.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Red-T-shirt_fcda75ca6394c2763fa69c5582e825fb_images.jpg,Angry,Guwahati,cotton,athletic,6,4
44809,Women,Topwear,Tops,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fbe6d0b74803e09962754839ffe7399a_images.jpg,Spykar,Ahmedabad,polyester,wrap,0,4
11237,Women,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c0ebcfe82679784e0a2195dc76ed7197_images.jpg,Flying,Srinagar,denim,bootcut,14,4
14745,Men,Topwear,Shirts,Blue,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/b388c13023bdba657b2170583ab81192_images.jpg,Arrow,Chennai,cotton,regular,3,2
15697,Men,Topwear,Shirts,White,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/dcde1fde3b904b79dbd7a841ae00adbc_images.jpg,Black,Hyderabad,nylon,regular,7,2
52150,Women,Topwear,Tshirts,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/353aa03d97b03afdba9fdd8b00cac677_images.jpg,Femella,Lucknow,cotton,athletic,11,4
30943,Women,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/7405f8ebd1b052a8809d78106af1491d_images.jpg,Fabindia,Mumbai,chiffon,fitted,12,4
26826,Men,Bottomwear,Trousers,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/10c2039a6ff9a7afff97b803c8b229cb_images.jpg,Highlander,Bhopal,linen,casual,2,2
29052,Men,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/12da4bfcbee6b0975bcdfe43e7efb5b2_images.jpg,ADIDAS,Lucknow,spandex,oversized,11,2
9342,Men,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4830823504db32301945e4bb74fd51c9_images.jpg,Puma,Jaipur,polyester,athletic,8,2
48065,Men,Topwear,Shirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0c1a1ce9b053ecd504ebc5f22c5264c1_images.jpg,French,Bhopal,polyester,regular,2,2
18715,Women,Topwear,Tops,Magenta,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c6fd39e63f46978d11a13dadcbed9418_images.jpg,Arrow,Lucknow,cotton,off-shoulder,11,4
8290,Men,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8e62037c2b4580ed1c149ea9e1fb26cd_images.jpg,Mr.Men,Bhopal,polyester,boxy,2,2
15836,Women,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/939fbbbb5d78e33bf379f9b0e76785dd_images.jpg,Visudh,Delhi,linen,layered,4,4
32628,Men,Topwear,Tshirts,Black,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/b8dac0b31656bc7ff7451626302d52a1_images.jpg,Nike,Jaipur,nylon,slim,8,2
10578,Men,Topwear,Tshirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2512cd08fb1e0f850613e37d67f0fdae_images.jpg,Puma,Kolkata,polyester,boxy,10,2
1913,Men,Topwear,Tshirts,Black,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/5ca0f981ea9003d23c129e19177a0659_images.jpg,Nike,Kochi,nylon,slim,9,2
11698,Men,Topwear,Shirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fea3fed9d60f23017324f845fc92d0bd_images.jpg,Lee,Chennai,spandex,regular,3,2
59117,Men,Topwear,Jackets,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Black-Jacket_40287995d6d7ef756f4bb0c7aa12ee79_images.jpg,Just,Shimla,wool,tailored,13,2
6904,Women,Topwear,Tshirts,Orange,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e2040456c7eb9df4fb2cc6c2f65dc5f0_images.jpg,Tantra,Hyderabad,nylon,slim,7,4
9170,Men,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/538a4957982640f24ce07751644c762e_images.jpg,Locomotive,Jaipur,canvas,skinny,8,2
48257,Boys,Topwear,Tshirts,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Red-T-shirt_69defd432366a8ed76b688a42779856f_images.jpg,The,Hyderabad,nylon,slim,7,0
26228,Men,Topwear,Tshirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7b45c4f47be95fb73c4e7afb2480f15a_images.jpg,Proline,Guwahati,spandex,oversized,6,2
39496,Men,Topwear,Jackets,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9eb0fd864d2867e9bf8151f3c5697d16_images.jpg,Wildcraft,Shimla,wool,tailored,13,2
53049,Women,Saree,Sarees,Multi,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_6595ac6ee76f0ab59ef2802f7124bc0d_images.jpg,FNF,Srinagar,silk,designer,14,4
24927,Women,Topwear,Tops,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c067868a2886f1072d614257d081ec7e_images.jpg,United,Lucknow,cotton,off-shoulder,11,4
42309,Women,Saree,Sarees,Grey,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/82340aa0d5d4733e660327d84150ce35_images.jpg,Prafful,Shimla,silk,designer,13,4
19091,Women,Topwear,Kurtis,Navy Blue,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/446c23e6c8562766d6b1ba06f9e82de8_images.jpg,W,Guwahati,georgette,anarkali,6,4
9514,Men,Topwear,Tshirts,Brown,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1833890b9597e51b6c69808d43ab9c6c_images.jpg,Classic,Bhopal,viscose,slim,2,2
17937,Men,Topwear,Tshirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6f80a0c8497560bfcc948c7a88640e02_images.jpg,Puma,Ahmedabad,viscose,slim,0,2
30729,Girls,Bottomwear,Salwar,Blue,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/8f1136a979a7fd379124fc408c6288dc_images.jpg,Fabindia,Bhopal,fabric_unknown,regular,2,1
9726,Men,Topwear,Shirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/45f9ae69b49e93e5c00e67771aae1c5c_images.jpg,Indian,Chennai,spandex,regular,3,2
48401,Men,Topwear,Tshirts,Cream,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/3ac413a5ef30bd5db7a6b28351e7d14e_images.jpg,French,Hyderabad,nylon,slim,7,2
13799,Men,Topwear,Sweaters,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6e178eb99615953d5ee2e15469cd894d_images.jpg,Proline,Kochi,blend,oversized,9,2
34987,Women,Saree,Sarees,Red,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/fd0031529d1b534db0a7e207360f4313_images.jpg,Fabindia,Shimla,silk,designer,13,4
24329,Women,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/88ec5b4f845d50cb51f517b9c27af055_images.jpg,ADIDAS,Kochi,spandex,jogger,9,4
56709,Women,Topwear,Kurtas,White,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Folklore-Women-White---Green-Kurta_a550e66dab9064fc4bb00417227dd658_images.jpg,Folklore,Bhopal,silk,anarkali,2,4
4805,Men,Topwear,Tshirts,Blue,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/1df0803e28d8d9b457a5ad5d99f04549_images.jpg,ADIDAS,Delhi,nylon,slim,4,2
20789,Men,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a793dd6ed63aa98064bdc0b4f7a1275b_images.jpg,Genesis,Kochi,acrylic,cardigan,9,2
58693,Women,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Rust-Kurta_ee4be50699da75da6a7869d84d61e009_images.jpg,ALayna,Chennai,cotton,anarkali,3,4
44836,Men,Topwear,Tshirts,White,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/9b2d75c63b4dea47a3edcc2d3030ab73_images.jpg,Puma,Bangalore,nylon,slim,1,2
39462,Women,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/59c112fe798fdf0576c776dc459338f7_images.jpg,Diva,Lucknow,cotton,anarkali,11,4
52953,Women,Saree,Sarees,Multi,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_36633a6f5999a792cb4b7cc910f88bfd_images.jpg,FNF,Srinagar,silk,designer,14,4
33964,Women,Topwear,Shirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/001757a96b49c4b53c8e27386fdc3c89_images.jpg,Femella,Jaipur,modal,regular,8,4
22218,Women,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/915ded89c030a2a1da996dc4b4e2c8f3_images.jpg,Little,Goa,polyester,boxy,5,4
19859,Men,Topwear,Jackets,Olive,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/55d03eb729b2a0b077ed7c78c5d0166a_images.jpg,U.S.,Srinagar,leather,bomber,14,2
2934,Men,Topwear,Tshirts,Blue,Fall,2010.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d3008d422fce7ad89f4a9424e3c2c618_images.jpg,DUSG,Bangalore,nylon,slim,1,2
28722,Women,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/314dc94cdf371c4e6f1899c0b6eb4982_images.jpg,W,Kochi,linen,layered,9,4
8432,Women,Topwear,Tops,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/cb6083a0f18eb43fc1aca59bfd51c0ba_images.jpg,Jealous,Chennai,lace,wrap,3,4
19065,Women,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/beaf2ddab32314bc9953bc108421ca6d_images.jpg,W,Jaipur,wool,layered,8,4
2108,Men,Bottomwear,Shorts,Black,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/ea214011a0fb149b4123b64bb5120fc5_images.jpg,ADIDAS,Chennai,nylon,bermuda,3,2
28510,Men,Topwear,Tshirts,Black,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/2d937cfd50de0ca0b3bbea25255095ae_images.jpg,Nike,Jaipur,nylon,slim,8,2
54896,Boys,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Olive-Trousers_5834f9170a672a0e274b4f9b303af58d_images.jpg,Do,Mumbai,corduroy,slim,12,0
8600,Men,Topwear,Tshirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fb3a851f66583035dc73fca4042d10e8_images.jpg,Scullers,Bhopal,viscose,slim,2,2
27558,Men,Topwear,Shirts,Lavender,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/18289bc79a09d6e1b266777df726524c_images.jpg,Scullers,Jaipur,modal,regular,8,2
14548,Women,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/7ecb359a47d72740786e50cf7e151338_images.jpg,Vishudh,Lucknow,cotton,anarkali,11,4
58667,Women,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Multi-Coloured-Kurta_deb76661b325b4baf1fc6de73ffb84ea_images.jpg,ALayna,Bangalore,wool,layered,1,4
11806,Women,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/f6e0c8d5c02ec6d866e0ebc5c97acb81_images.jpg,Vishudh,Delhi,linen,layered,4,4
27900,Women,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a531794f8f355ec330a23e4b4818a482_images.jpg,Scullers,Guwahati,cotton,tailored,6,4
50852,Women,Saree,Sarees,Red,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/1a68e10adb353e1e383b17e74e29e887_images.jpg,Prafful,Shimla,silk,designer,13,4
28948,Women,Topwear,Kurtas,White,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/a8dae207984f482a33b72af3c2872047_images.jpg,BIBA,Jaipur,wool,layered,8,4
48091,Women,Topwear,Shirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7ea1b8427d82e7e3c8b1f45cb83e8c23_images.jpg,French,Mumbai,modal,regular,12,4
13309,Women,Topwear,Tops,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ad4323225b1acb85ff10598391e35e38_images.jpg,Gini,Goa,polyester,wrap,5,4
19633,Men,Topwear,Tshirts,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8a3be05c4ee6723f749c50a4bd3eb1b8_images.jpg,United,Hyderabad,nylon,slim,7,2
31059,Women,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/e89716cc36cbb8ae5289263f289f2822_images.jpg,Fabindia,Srinagar,silk,embroidered,14,4
39234,Women,Dress,Dresses,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1ae8e98444654b01f3ba7b6121de846a_images.jpg,Femella,Kochi,fabric_unknown,regular,9,4
14910,Men,Topwear,Tshirts,Teal,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d96c4a48227d9bb2c0c2ba3e01c1fe44_images.jpg,Mr.,Guwahati,spandex,oversized,6,2
20319,Men,Topwear,Shirts,Beige,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/38517711fe5bf1bfdaa2763c9e9cd2c5_images.jpg,Mother,Bhopal,viscose,regular,2,2
57079,Women,Dress,Jumpsuit,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Jumpsuit_58f5f9b4701e212aacc8187d13af5ab2_images.jpg,Elle,Lucknow,cotton,wide-leg,11,4
29294,Men,Topwear,Shirts,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/abd28242e9522e0c71f3e1ea2875d9fd_images.jpg,Wrangler,Lucknow,spandex,regular,11,2
16449,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d3cdc9fb436d127284f9cd9216f0a784_images.jpg,Locomotive,Bhopal,viscose,regular,2,2
8056,Men,Topwear,Tshirts,Red,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/290a0bb934947a254add45e0aaf3f302_images.jpg,Fila,Mumbai,modal,regular,12,2
19401,Men,Topwear,Tshirts,Black,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/a75a487cc6ffd6a38fe56f4c74173819_images.jpg,ADIDAS,Hyderabad,nylon,slim,7,2
7442,Men,Topwear,Tshirts,Purple,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/52788d8f5b7d9ca42a46f8a111534ab8_images.jpg,Proline,Jaipur,nylon,slim,8,2
19861,Men,Topwear,Jackets,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/81e42e8ac8079b57452a0a0e71a3c0a2_images.jpg,U.S.,Hyderabad,polyester,fitted,7,2
22220,Women,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0ddfc4d38c6674468a03f881b6c93cc5_images.jpg,Little,Lucknow,cotton,athletic,11,4
6590,Men,Topwear,Tshirts,White,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/7391afa2d836eb7fde13d0265a45b1af_images.jpg,Nike,Mumbai,modal,regular,12,2
34345,Men,Topwear,Tshirts,Purple,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Purple-T-shirt_e9bf45cdc8f0fb506958eb222cdf3b2a_images.jpg,Myntra,Lucknow,spandex,oversized,11,2
16829,Women,Topwear,Tshirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/47b888a9dde4f6bd8c38616fc5ec5dce_images.jpg,Little,Jaipur,nylon,slim,8,4
2130,Men,Topwear,Shirts,Green,Spring,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/864c27d884b658840cda03ba3a1a76cd_images.jpg,Basics,Chennai,spandex,regular,3,2
57425,Women,Topwear,Tshirts,Yellow,Summer,2015.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Yellow-T-shirt_975609be651ebce92011defdd1d2cd17_images.jpg,Angry,Srinagar,spandex,oversized,14,4
38588,Women,Topwear,Tshirts,Purple,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1d332948f47117a2bf7fda754f1180f6_images.jpg,Nike,Goa,polyester,boxy,5,4
33160,Women,Topwear,Tunics,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/f800358b7c6ca150f448f07d130b07ba_images.jpg,Sepia,Bangalore,chiffon,asymmetric,1,4
14742,Men,Topwear,Shirts,Blue,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/e16b9dbe7cd14d9202d796ba50bffbe1_images.jpg,Arrow,Chennai,cotton,regular,3,2
15690,Men,Topwear,Shirts,White,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/1567d13c120b059b332a77465e2e9bd8_images.jpg,Black,Hyderabad,nylon,regular,7,2
52157,Women,Topwear,Tops,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d4da43ada8294b9256193f6ad6e98690_images.jpg,Femella,Lucknow,cotton,off-shoulder,11,4
25839,Women,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/48cef4cae08c12632b8f5027ece52857_images.jpg,Diva,Shimla,cotton,anarkali,13,4
41772,Women,Topwear,Tops,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/3cfb40b6906238a8bfba9c11b6c07d12_images.jpg,Remanika,Lucknow,cotton,off-shoulder,11,4
5127,Women,Topwear,Shirts,Red,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/74201a6268e08e6deac97e3f9c4153ad_images.jpg,Wrangler,Srinagar,spandex,regular,14,4
16227,Men,Topwear,Tshirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8673d5f876148ec93a73f057433ddee3_images.jpg,Puma,Bhopal,viscose,slim,2,2
34177,Boys,Topwear,Tshirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e7a57ddf7064a9f48f0177098d3506a8_images.jpg,Gini,Guwahati,cotton,athletic,6,0
28528,Women,Topwear,Tshirts,Pink,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/722b2a15b56c1bef865a0303cd150556_images.jpg,Nike,Ahmedabad,viscose,slim,0,4
13755,Men,Topwear,Shirts,Black,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/821b17006e0b34874b44634c177b36ac_images.jpg,Belmonte,Srinagar,spandex,regular,14,2
27560,Men,Topwear,Shirts,Blue,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/b13082de9cd130afa7ee5a72de2ce8b0_images.jpg,Scullers,Bhopal,viscose,regular,2,2
2302,Women,Topwear,Tshirts,White,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/f185b45598da063da18ab18299fd022f_images.jpg,Nike,Goa,polyester,boxy,5,4
11466,Men,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ce38ace7eabf6708ed920f1ebf398bc7_images.jpg,United,Jaipur,modal,regular,8,2
41316,Women,Bottomwear,Leggings,Purple,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/5cdadc85d0f2c059370df7120785132a_images.jpg,Aurelia,Delhi,fabric_unknown,regular,4,4
